Category;Technology;Available;Brand;Model;isOnlineOrder;isSoldByInstalments;Color;Price;Country;Size;Serial
55;ЖК;false;Loewe;Reference ID 55;false;true;brawn;36865;Коморские Острова;very small;x
32;ЖК;true;Loewe;Spheros 32 HD/DR;false;false;orange;53594;Федеративные Штаты Микронезии;very small;leqw
32;ЖК;true;Loewe;Spheros R32;false;true;white;37060;Бутан;very big;qo
32;ЖК;false;Loewe;Spheros R32 DR+;true;true;white;16612;Сомалиленд;medium;osin
32;ЭЛТ;false;Loewe;Vitros 6381 ZW;false;true;purple;10142;Тонга;medium;shwu
32;ЖК;false;Loewe;Xelos 32 LED;true;false;red;27154;Экваториальная Гвинея;very big;cpoehryw
24;ЭЛТ;true;Loewe;Xelos 5261 ZW;false;false;orange;14280;Китай;very big;iryoat
32;ЭЛТ;true;Loewe;Xelos 5381 ZW;false;true;pink;37546;Тунис;big;couvewrb
32;ЖК;true;Loewe;Xelos A32;true;false;yellow;40393;Того;big;cmuryob
32;ЖК;false;Loewe;Xelos A32 DR+;true;true;black;10069;Турецкая Республика Северного Кипра;very small;v
32;ЖК;false;Loewe;Xelos SL 32 HD;false;true;white;23564;Мальта;very small;finrhs
32;ЖК;false;Logik;LOG32LW417;true;true;white;36371;Майотта;medium;hqe
32;ЖК;true;Logik;LOG32LW782;false;false;orange;42198;Остров Рождества;medium;bretztem
24;ЖК;false;Lumus;24NP5001;true;true;pink;47083;Черногория;very big;mvttzop
32;ЖК;false;Lumus;32NP5101;true;true;white;9695;Норвегия;very small;rw
24;ЖК;true;Luxeon;24L33;true;false;brawn;29201;Таиланд;very big;mjcu
32;ЖК;true;Luxeon;3211;false;true;pink;36297;Таджикистан;small;bkdvzyga
32;ЖК;false;Luxeon;3213;false;true;pink;20806;Азания;very small;dvniltz
32;ЖК;true;Luxeon;32L31 SMART;false;false;yellow;40852;Монголия;small;g
32;ЖК;false;Luxeon;32L33;false;false;purple;28904;Бермудские острова;small;it
32;ЖК;true;Luxeon;LL-32G96;true;true;brawn;52988;Узбекистан;very small;abe
32;ЖК;false;Luxurite;"Diamond Series 32""";false;true;yellow;22031;Украина;big;pm
55;ЖК;false;Luxurite;"Diamond Series 55""";true;false;red;51195;Швейцария;medium;s
32;ЖК;false;Luxurite;"Elegant Series 32""";true;true;yellow;25155;Остров Норфолк;medium;uogj
55;ЖК;true;Luxurite;"Elegant Series 55""";true;false;yellow;25127;Ангола;very big;ndeaid
32;ЖК;true;Luxurite;"Glass Mirror LED 32""";false;false;orange;10750;Дания;medium;pzu
55;ЖК;false;Luxurite;"Glass Mirror LED 55""";true;true;pink;35225;Филиппины;very small;pxb
32;ЖК;false;Luxurite;"Legend Series 32""";false;true;blue;44333;Босния и Герцеговина;big;o
55;ЖК;false;Luxurite;"Legend Series 55""";true;false;green;51385;Галмудуг;small;l
24;ЖК;false;Manta;24LFN37L;true;false;green;45601;Перу;very big;t
32;ЖК;false;Manta;32LHA48L;true;false;blue;46695;Молдавия;small;gqmku
32;ЖК;true;Manta;32LHN48L;false;true;black;20678;Финляндия;small;qyfry
32;ЖК;true;Manta;LCD3214;true;false;pink;28714;Ниуэ;big;gg
24;ЖК;true;Manta;LED2401;false;false;orange;45474;ОАЭ;very small;dd
24;ЖК;false;Manta;LED2402;false;false;yellow;48373;Сен-Бартелеми;big;zhbmxmp
24;ЖК;true;Manta;LED2403;false;true;green;24304;Камбоджа;very small;pthr
24;ЖК;true;Manta;LED240Q4;true;true;yellow;40454;Синт-Мартен;small;gdumj
32;ЖК;false;Manta;LED3201;true;false;black;24787;Тонга;very small;hlv
32;ЖК;true;Manta;LED3201P;true;true;white;51055;Канада;big;gmkrzbqa
32;ЖК;true;Manta;LED3202;false;true;pink;21822;Антигуа и Барбуда;very big;nd
32;ЖК;true;Manta;LED3203;false;false;blue;49047;Государство Шан;small;l
32;ЖК;false;Manta;LED320E10;true;false;white;51285;Галмудуг;medium;bxn
32;ЖК;false;Manta;LED320H7;false;true;red;53437;Федеративные Штаты Микронезии;very small;igpwfvbu
32;ЖК;false;Manta;LED320M9;false;false;black;36441;Силенд;small;pjhumajl
32;ЖК;true;Manta;LED93206;true;true;white;18144;Сахарская Арабская Демократическая Республика;very small;spqlpuwu
32;ЖК;true;Marantz;LC3201;true;true;yellow;16492;Реюньон;very big;mv
32;ЖК;false;Marine;Sigma 32;true;true;purple;16783;Антигуа и Барбуда;very small;wxv
32;ЖК;true;Meridian;LT-32D30;true;true;purple;17200;Германия;big;gi
32;Проекционный телевизор;true;Metz;Artos 82 pro;false;true;green;30958;Тувалу;small;rg
32;ЖК;true;Metz;Axio pro 32 FHDTV 100 CT;false;false;pink;37793;Мальтийский орден;very small;ww
32;ЭЛТ;false;Metz;Bristol 82;false;true;black;21057;Монако;very small;nlvkck
32;ЖК;true;Metz;Chorus 32 LED Media Z;true;true;blue;43665;Сербия;big;nazy
32;ЖК;false;Metz;Clarus 32 ML;false;true;white;39168;Финляндия;very big;vuatjp
32;ЖК;true;Metz;Linea 32 FHD CT;false;true;red;18789;Алжир;medium;dihgh
32;ЖК;false;Metz;Linea 32 FHD S2;false;false;black;52224;Ватикан;medium;eorgpl
32;ЖК;true;Metz;Linea 32 FHDTV 100 CT;true;true;red;16496;Саба;very small;xoro
32;ЖК;true;Metz;Linea 32 FHDTV 100 S2;false;true;red;49805;Венесуэла;small;gnfmy
32;ЖК;false;Metz;Linea 32 LED 100;false;false;green;39173;Никарагуа;very big;qlketm
32;ЖК;false;Metz;Linea 37 FHD CT;true;false;green;36622;Монако;big;zlzxzhd
32;ЖК;false;Metz;Linus 32 HDTV 100;true;true;blue;12922;Багамские Острова;small;q
32;ЖК;true;Metz;Linus 32 HDTV 100;false;false;red;21479;Уоллис и Футуна;very big;iiavd
32;ЖК;true;Metz;Linus 32 HDTV 100 R*;true;false;brawn;17402;Туркмения;very small;e
32;ЖК;false;Metz;Linus 32 LED 100 twin Z;false;true;yellow;34743;Приднестровская Молдавская Республика;small;yz
32;ЖК;false;Metz;Merio 32 LED Media;false;false;red;12811;Азавад;big;hyqoxlqg
55;ЖК;true;Metz;Micos 55 UHD twin;false;false;yellow;22192;Сент-Люсия;medium;qxlu
32;ЖК;false;Metz;Milos 26;true;false;purple;21143;Гвиана;medium;khg
32;ЖК;false;Metz;Milos 32;false;false;black;19189;Приднестровская Молдавская Республика;medium;i
32;ЖК;false;Metz;Milos 32 S;true;false;blue;34829;Теркс и Кайкос;big;rslotrdo
32;ЭЛТ;true;Metz;Mondial 82 Slim;true;false;pink;11250;Киргизия;small;muzxswu
32;ЖК;true;Metz;Planea 32;true;true;black;17313;Ливия;big;hifchsfj
55;ЖК;false;Metz;Planea 55 UHD;false;true;brawn;52669;Киргизия;big;rhgduwz
55;ЖК;true;Metz;Primus 55 FHDTV;true;false;red;36967;Того;big;p
55;ЖК;true;Metz;Primus 55 LED 200 twin R;true;false;brawn;27709;Макао;very small;wrkajm
55;ЖК;true;Metz;Primus 55 Media twin R;false;false;white;47404;Египет;very small;cchuzjfy
55;ЖК;false;Metz;Pureo 55 Media;true;true;orange;21158;Мьянма;medium;uy
32;ЖК;false;Metz;Puros 32 FHDTV 100 CT Z;false;false;green;19982;Сен-Пьер и Микелон;medium;etfbhsa
32;ЖК;false;Metz;Puros 32 ML;false;false;white;18347;Германия;very big;h
32;ЖК;false;Metz;Sirius 32 HDTV 100 R;false;true;green;17721;Южная Осетия;very small;bgw
32;ЖК;true;Metz;Sirius 32 HDTV 100 R;true;true;brawn;33551;Сальвадор;small;aty
55;ЖК;true;Metz;Solea 55 Media R;false;false;black;47469;Острова Святой Елены Вознесения и Тристан-да-Кунья;small;ekqw
55;ЖК;true;Metz;Solea Pro 55 Media twin R;true;false;pink;14898;Черногория;big;tidrrmp
32;ЖК;false;Metz;Talio 32 S;true;false;green;53423;Лесото;small;fyqjw
32;ЖК;true;Metz;Taros 32 LED Media twin Z;true;false;pink;33034;Канарские острова;medium;hlpbflqr
55;ЖК;false;Metz;Topas 55 twin R;false;false;purple;47702;Белиз;very big;ceuug
55;ЖК;true;Metz;Topas 55 UHD twin R;false;false;black;17597;Камерун;medium;lgktnr
32;ЖК;false;Mirai;DTL-332M200;false;false;white;9044;Гвинея-Бисау;small;yvuh
32;ЖК;true;Mirai;DTL-332M201;true;true;white;44358;США;small;ilg
32;ЖК;true;Mirai;DTL-632E500;true;true;red;15902;Джерси;very big;vbjq
32;ЖК;true;Mirai;DTL-832E600;false;false;purple;30686;Сирия;medium;czsv
32;ЖК;false;MIRROR MEDIA;Color IN MIN SMART 32;true;false;orange;30898;Теркс и Кайкос;small;d
32;ЖК;false;MIRROR MEDIA;Color MIN SMART 32;true;true;purple;20056;Нидерланды;very small;ffiyjd
32;ЖК;false;MIRROR MEDIA;Color MIN WP IN SMART 32;true;true;orange;19184;Молдавия;very small;zee
32;ЖК;true;MIRROR MEDIA;Color WP MIN SMART 32;true;false;black;48873;Италия;big;oqamk
32;ЖК;false;MIRROR MEDIA;CS IN MIN SMART 32;true;false;orange;13325;Австралия;very small;dhuh
32;ЖК;false;MIRROR MEDIA;CS MIN SMART 32;true;true;green;27150;Люксембург;big;hkgjxfb
32;ЖК;true;MIRROR MEDIA;CS MIN WP IN SMART 32;false;false;pink;47902;Испания;very small;gvnz
32;ЖК;false;MIRROR MEDIA;CS WP MIN SMART 32;true;true;orange;41164;Замбия;very small;kdmwmgd
32;ЖК;false;MIRROR MEDIA;ST MIN IN SMART 32;true;true;orange;53374;Черногория;very big;iudrszz
32;ЖК;false;MIRROR MEDIA;ST MIN SMART 32;false;false;blue;39763;Британские Виргинские острова;small;o
32;ЖК;false;MIRROR MEDIA;ST MIN WP IN SMART 32;true;true;pink;17344;Американское Самоа;medium;sxjdluei
32;ЖК;true;MIRROR MEDIA;ST MIN WP SMART 32;true;true;yellow;36989;Чили;small;ystzdsi
32;ЖК;false;Mirta;LC 32 HAV;false;true;brawn;54831;Южный Судан;very small;b
24;ЖК;false;Mirta;LE 24 HAV;true;false;yellow;31367;Бразилия;medium;nwrepbf
24;ЖК;true;Mirta;LE 24 HAVS;false;false;brawn;23824;Вануату;very small;r
32;ЖК;true;Mirta;LE 32 HAV;false;true;brawn;44648;Бангладеш;very small;zpqve
24;ЖК;false;Mirta;LE 324 A6F;false;false;green;30461;Гуам;very big;ed
32;ЖК;false;Mirta;LE 332 A6H;false;true;brawn;34646;Кения;big;pbnnt
32;ЖК;false;Mirta;LE 332 H8H;false;true;red;24048;Эстония;medium;martcqby
55;ЖК;true;Mitsubishi Electric;LT-55154;false;true;orange;51034;Люксембург;big;lzg
55;ЖК;false;Mitsubishi Electric;LT-55164;true;true;white;21309;Сеута;big;qazepl
55;ЖК;false;Mitsubishi Electric;LT-55265;false;false;orange;27585;Сан-Марино;very big;cuqb
55;ЖК;true;Mitsubishi Electric;VS-L55HM70U;false;false;yellow;12582;Польша;medium;ypld
32;ЖК;false;MStar;MS-32E01;false;true;black;41643;Молдавия;small;iave
24;ЖК;true;Mystery;MTV-2403WH;false;true;blue;23023;Папуа - Новая Гвинея;medium;kjy
24;ЖК;false;Mystery;MTV-2407WH;true;true;blue;54038;Гамбия;medium;heugxc
24;ЖК;true;Mystery;MTV-2408WH;true;true;purple;11896;Барбадос;big;zjws
24;ЖК;true;Mystery;MTV-2410LW;true;true;pink;13158;Нигерия;very small;iowxl
24;ЖК;true;Mystery;MTV-2411LW;false;true;brawn;49196;Каймановы острова;very small;yymjx
24;ЖК;true;Mystery;MTV-2412LW;false;false;black;11473;Турецкая Республика Северного Кипра;big;aitycu
24;ЖК;true;Mystery;MTV-2414LW;false;true;brawn;33021;Государство Шан;big;lyjdw
24;ЖК;false;Mystery;MTV-2415LW;false;true;yellow;26631;Камбоджа;medium;pvigncq
24;ЖК;false;Mystery;MTV-2417WD;false;true;red;34034;Абхазия;big;ouv
24;ЖК;true;Mystery;MTV-2418LW;true;true;blue;48605;Аландские острова;small;ybeh
24;ЖК;true;Mystery;MTV-2419LW;true;false;blue;47425;Остров Норфолк;very big;wyopfzwk
24;ЖК;true;Mystery;MTV-2420LW;false;false;pink;47981;Фиджи;small;bth
24;ЖК;false;Mystery;MTV-2421LD;true;false;pink;52483;Азербайджан;very small;fhfu
24;ЖК;true;Mystery;MTV-2422LD;false;true;green;43571;Кабо-Верде;small;gejqxnvz
24;ЖК;false;Mystery;MTV-2422LW;true;false;white;31586;Афганистан;medium;nsvmqru
24;ЖК;false;Mystery;MTV-2423LT2;false;true;purple;38998;Черногория;very big;uc
24;ЖК;false;Mystery;MTV-2423LW;true;false;green;35435;Вьетнам;small;lgwsnm
24;ЖК;false;Mystery;MTV-2424LT2;true;true;brawn;15905;Бразилия;medium;v
24;ЖК;false;Mystery;MTV-2424LW;true;true;white;32549;Гвиана;very big;y
24;ЖК;false;Mystery;MTV-2425LW;false;false;pink;45961;Британская территория в Индийском океане;very small;fidwanld
24;ЖК;true;Mystery;MTV-2426LT2;true;true;white;40708;Маршалловы Острова;big;d
24;ЖК;true;Mystery;MTV-2428LT2;false;false;yellow;20011;Казахстан;big;i
24;ЖК;false;Mystery;MTV-2429LT2;true;false;orange;44578;Гваделупа;very small;eu
24;ЖК;true;Mystery;MTV-2429LTA2;true;true;pink;22915;Тувалу;very small;jeud
24;ЖК;false;Mystery;MTV-2430LT2;false;false;orange;16913;Мавритания;small;lwilgah
24;ЖК;true;Mystery;MTV-2430LTA2;false;true;brawn;26816;Габон;big;rc
24;ЖК;true;Mystery;MTV-2430LW;false;true;yellow;33187;Сейшельские Острова;very big;gwfxet
24;ЖК;true;Mystery;MTV-2431LT2;false;true;yellow;39854;Новая Зеландия;big;umr
24;ЖК;false;Mystery;MTV-2431LW;false;false;green;34123;Азорские острова;medium;lukkz
24;ЖК;false;Mystery;MTV-2433LT2;false;false;red;43251;Донецкая Народная Республика;small;qnjglbi
24;ЖК;false;Mystery;MTV-2433LTA2;false;false;green;53879;Барбадос;medium;bmpcpptv
24;ЖК;true;Mystery;MTV-2434LTA2;false;true;green;37785;Тунис;small;betgzgiy
32;ЖК;false;Mystery;MTV-3202W;true;true;black;13869;Россия;very small;z
32;ЖК;true;Mystery;MTV-3204W;true;true;green;52388;Молдавия;big;alr
32;ЖК;true;Mystery;MTV-3205W;false;true;blue;33194;Французская Полинезия;very big;sed
32;ЖК;true;Mystery;MTV-3206W;false;false;red;50435;Азания;big;mcurcew
32;ЖК;true;Mystery;MTV-3207W;true;true;black;49860;Албания;medium;ulam
32;ЖК;true;Mystery;MTV-3208WH;false;false;red;45493;Американское Самоа;big;gtdwa
32;ЖК;true;Mystery;MTV-3209W;true;false;green;30045;Кипр;very small;kn
32;ЖК;true;Mystery;MTV-3210W;false;true;purple;27072;Аруба;medium;d
32;ЖК;false;Mystery;MTV-3211LW;false;true;purple;53911;Маршалловы Острова;very small;fbfcikpg
32;ЖК;true;Mystery;MTV-3212W;false;false;orange;16996;Приднестровская Молдавская Республика;medium;lduasyv
32;ЖК;true;Mystery;MTV-3213LW;true;true;green;46557;Сингапур;very small;xo
32;ЖК;true;Mystery;MTV-3214LW;true;true;black;21362;Белиз;small;gaw
32;ЖК;true;Mystery;MTV-3215LW;false;false;red;40478;Сейшельские Острова;very small;ok
32;ЖК;false;Mystery;MTV-3217LW;false;true;white;25695;Палау;very small;q
32;ЖК;false;Mystery;MTV-3218LT2;false;true;orange;39262;Кирибати;very small;ovdqxl
32;ЖК;false;Mystery;MTV-3218LW;true;true;orange;49712;Мальтийский орден;small;hqjeg
32;ЖК;true;Mystery;MTV-3219LW;true;false;red;47340;Республика Корея;small;dkszybvr
32;ЖК;false;Mystery;MTV-3220LW;true;true;purple;17361;Суринам;very small;bc
32;ЖК;false;Mystery;MTV-3221LW;true;true;orange;44527;КНДР;very small;wmfgvi
32;ЖК;false;Mystery;MTV-3222LW;false;false;white;52434;Гвиана;very small;ki
32;ЖК;true;Mystery;MTV-3223LT2;true;true;white;10256;Фиджи;medium;kgt
32;ЖК;false;Mystery;MTV-3223LW;true;true;white;44546;Испания;small;lnp
32;ЖК;true;Mystery;MTV-3224LT2;false;true;brawn;28208;ДР Конго;small;ccxqyops
32;ЖК;true;Mystery;MTV-3224LT2;false;true;red;45583;Болгария;very small;uptum
32;ЖК;false;Mystery;MTV-3224LW;false;false;black;51543;Болгария;big;wos
32;ЖК;true;Mystery;MTV-3225LT2;false;true;pink;31522;Восточный Тимор;big;xqkmcei
32;ЖК;false;Mystery;MTV-3225LW;true;false;white;24012;Кот-д'Ивуар;big;raaap
32;ЖК;true;Mystery;MTV-3226LT2;false;true;yellow;52991;Ливан;very small;o
32;ЖК;true;Mystery;MTV-3226LWI;false;false;brawn;48895;Ботсвана;small;qgih
32;ЖК;false;Mystery;MTV-3227LT2;true;false;white;54519;Камерун;small;rtxk
32;ЖК;false;Mystery;MTV-3228LT2;true;false;blue;29571;Теркс и Кайкос;very big;reozsaah
32;ЖК;true;Mystery;MTV-3228LTA2;false;false;white;24034;Азад Джамму и Кашмир;medium;ze
32;ЖК;false;Mystery;MTV-3229LT2;false;false;green;51353;Камерун;medium;gpr
32;ЖК;true;Mystery;MTV-3229LTA2;false;false;orange;50725;КНДР;big;eflxpip
32;ЖК;false;Mystery;MTV-3230LT2;true;true;white;54785;Реюньон;very big;bejfa
32;ЖК;false;Mystery;MTV-3230LW;true;true;pink;15920;Шпицберген;medium;zefa
32;ЖК;false;Mystery;MTV-3231LTA2;true;true;white;10267;Франция;very small;msosvb
32;ЖК;false;Mystery;MTV-3231LW;false;false;red;12198;Венгрия;big;u
32;ЖК;true;Mystery;MTV-3233LT2;false;false;red;38232;Северные Марианские острова;small;qbptpr
32;ЖК;false;Mystery;MTV-3233LTA2;true;false;black;11936;Мали;medium;tkvtw
32;ЖК;false;Mystery;MTV-3234LTA2;true;false;red;32087;Вануату;big;fhfik
55;ЖК;true;Mystery;MTV-5531LTA2;false;true;orange;51315;Молдавия;very big;n
32;ЖК;true;NAD;DV81HD;true;true;brawn;46668;Шпицберген;very small;ry
55;ЖК;false;Nakamichi;Kibo 55 FHD 3D;true;true;white;16967;Аруба;very small;r
24;ЖК;true;Nash;LED-2496DG;true;true;green;45120;Острова Святой Елены Вознесения и Тристан-да-Кунья;medium;vnhzlok
24;ЖК;false;Nomi;LED-24H10;true;false;black;23166;Приднестровская Молдавская Республика;very big;peq
24;ЖК;true;Nomi;LED-24H10;false;false;yellow;24135;Польша;small;qm
24;ЖК;true;Nomi;LED-24U10;false;false;blue;43719;Монако;medium;fzqbz
32;ЖК;false;Nomi;LED-32H10;true;true;purple;14438;Шпицберген;big;eykk
32;ЖК;true;Nomi;LED-32HT10;false;true;green;37756;Узбекистан;big;hdo
32;ЖК;false;Nomi;LED-32U10;true;true;white;28592;Соломоновы Острова;medium;zfdauog
55;ЖК;false;Nomi;LED-55FS10;true;true;green;24861;Андорра;small;qez
55;ЖК;true;Nomi;LED-55FS10;true;false;blue;30904;Катар;medium;htxgzwe
32;ЖК;false;NORDSTAR;NSTV-3202;true;false;green;53796;США;medium;leak
32;ЖК;true;NORDSTAR;NSTV-3204;true;true;green;18755;Лесото;big;oh
32;ЖК;true;NORDSTAR;NSTV-3205;false;false;purple;51995;Кука острова;very big;k
32;ЖК;true;NORDSTAR;NSTV-3207;false;true;green;43961;Афганистан;big;obbykrwz
32;ЖК;false;NORDSTAR;NSTV-3208;false;false;pink;48462;Китай;medium;fpnltgm
32;ЖК;true;NORDSTAR;NSTV-3211;true;false;pink;34813;Гренландия;big;mre
32;ЖК;false;Novex;NL32S701;true;false;orange;31640;Коморские Острова;small;dtyb
55;ЖК;false;NuVision;Lucidium NVU55FX10LS;true;true;black;44998;Мадейра;small;kf
55;ЖК;false;NuVision;Lucidium NVU55FX10M;false;false;purple;48879;Дания;big;tpfjfx
24;ЖК;false;NVOX;24C510FHB;false;true;red;18092;Сент-Люсия;medium;xpa
32;ЖК;true;OK.;ODL 32350-B SAT;true;true;green;20127;Бутан;medium;yostoov
32;ЖК;false;OK.;ODL32680H-TB;true;false;white;33032;Индонезия;medium;gy
24;ЖК;true;OK.;OLE 24350-B;true;false;brawn;14413;США;very big;m
24;ЖК;false;OK.;OLE 24350-B DVD;true;false;green;43930;Республика Корея;very big;urlc
24;ЖК;true;OK.;OLE 24350-B SAT;false;true;black;52636;Норвегия;medium;embyfr
24;ЖК;false;OK.;OLE 24350-B SAT;true;false;purple;29381;Луганская Народная Республика;very big;gwtui
24;ЖК;false;OK.;OLE 24350-W;true;false;black;54041;Египет;medium;n
32;ЖК;false;OK.;OLE 32350-B;true;false;brawn;10804;Грузия;medium;bhvcez
32;ЖК;true;OK.;OLE 32350-B SAT;true;false;orange;23780;Китайская Республика;medium;u
32;ЖК;true;OK.;OLE 32350-W;true;true;brawn;10478;Галмудуг;very small;f
32;ЖК;false;Olevia;532H;false;false;red;39914;Кипр;very small;drzwfvt
32;ЖК;true;Olto;3220R;true;false;blue;30615;ЮАР;very big;sqndek
32;ЖК;false;Opticum;32MH1000;false;true;black;10053;Сахарская Арабская Демократическая Республика;big;evziqmy
32;ЖК;true;Opticum;HD32013T;true;false;purple;14984;Замбия;small;yg
24;ЖК;false;Opticum;HDP24013T;false;true;black;45224;Камбоджа;medium;spmdjzu
55;ЖК;true;Opticum;UHD55013T;true;true;black;22012;Северная Македония;very big;uicoiv
55;ЖК;false;Opticum;UHD55013T;false;true;pink;30332;Аргентина;very small;hcqnu
32;ЖК;false;Orbit;OR-3201TV;false;true;yellow;37607;Южная Осетия;small;tkovpyqu
32;ЖК;true;Orfey;32LD101;true;true;brawn;26845;Ботсвана;small;poibzvpa
32;ЖК;true;Orion;LCD3216;false;false;purple;17145;Британские Виргинские острова;very small;ghjksdc
32;ЖК;true;Orion;LCD3217;false;false;brawn;29348;Украина;big;wrd
32;ЖК;false;Orion;LCD3218;false;true;red;17639;Монтсеррат;big;ffkcowk
32;ЖК;false;Orion;LCD3220;true;true;blue;34660;Ангола;very big;twyvjf
32;ЖК;false;Orion;LCD3220;true;false;black;39205;Кирибати;medium;gloglput
32;ЖК;true;Orion;LCD3224;false;false;green;25249;Швеция;big;ux
32;ЖК;false;Orion;LCD3243;false;false;purple;42224;Канада;very small;wokwmtm
32;ЖК;false;Orion;LCD3249;false;false;brawn;47760;Гренада;medium;fjby
32;ЖК;false;Orion;LCD3253;true;false;white;41962;Афганистан;medium;eizf
24;ЖК;false;Orion;LED2444;false;false;blue;50340;Гвинея;big;ehj
24;ЖК;true;Orion;LED2446;false;true;purple;54846;Мавритания;big;fidvmw
24;ЖК;true;Orion;LED2446;true;true;green;28020;Лихтенштейн;very big;rbe
32;ЖК;false;Orion;LED3241;true;false;blue;12999;Саба;very small;hsarsm
32;ЖК;true;Orion;LED3248;false;true;green;30342;Гваделупа;big;v
32;ЖК;false;Orion;LED3254;true;true;green;12070;Фолклендские острова;medium;q
32;ЖК;false;Orion;LED3254;true;false;orange;49832;Оман;very small;adomcsv
32;ЖК;true;Orion;LED3257;true;true;pink;22512;Танзания;very big;qw
24;ЖК;true;Orion;OLT24112;false;false;black;11527;Канарские острова;small;krzit
24;ЖК;false;Orion;OLT24202;false;false;brawn;22070;Сен-Бартелеми;big;xwchgfo
32;ЖК;false;Orion;OLT32000;false;true;black;22279;Того;small;aifti
32;ЖК;false;Orion;OLT32000 New;false;true;black;35116;Бельгия;big;f
32;ЖК;true;Orion;OLT32100;true;true;orange;23369;Монтсеррат;very small;nb
32;ЖК;true;Orion;OLT32102;false;true;green;39756;Алжир;very big;hrtydu
32;ЖК;true;Orion;OLT32400;false;false;black;38440;Никарагуа;very small;e
32;ЖК;false;Orion;OLT32400;false;true;pink;17255;Гондурас;medium;n
32;ЖК;true;Orion;OLT32402;true;true;pink;25761;Сальвадор;small;iitmdn
32;ЖК;false;Orion;OLT32500;true;true;black;16607;Румыния;medium;dmztyycs
32;ЖК;true;Orion;OLT32702;false;false;white;28020;Россия;big;fzw
32;ЖК;false;Orion;OLT32802;true;false;pink;38476;Израиль;small;mb
24;ЖК;true;Orion;OTV24R2;false;false;red;37546;Буркина-Фасо;very small;myb
24;ЖК;false;Orion;OTV24R3;false;true;orange;19813;Ямайка;very small;ckd
24;ЖК;true;Orion;TV24FBT167;true;true;green;34076;Армения;big;kruntxwv
24;ЖК;true;Orion;TV24LB870;true;false;purple;22234;Южный Судан;small;z
24;ЖК;true;Orion;TV24LBT167;true;true;purple;22887;Кирибати;medium;knqlw
24;ЖК;false;Orion;TV24LBT3000;true;false;brawn;11840;Эстония;big;usuustif
32;ЖК;true;Orion;TV32FX100D;false;true;yellow;21310;Сент-Винсент и Гренадины;big;wfdqbknm
32;ЖК;true;Orion;TV32FX500D;false;true;black;41021;Нидерланды;medium;mz
32;ЖК;true;Orion;TV32FX555BD;false;false;brawn;31097;Монтсеррат;very big;ag
32;ЖК;true;Orion;TV32FX6900;true;false;brawn;30408;Япония;very big;fzut
32;ЖК;false;Orion;TV32FXT906;false;false;yellow;33894;Лихтенштейн;small;ipxycldo
32;ЖК;false;Orion;TV32LB1000;false;false;pink;41243;Гваделупа;big;czoxo
32;ЖК;true;Orion;TV32LB2000;true;true;blue;51503;Мадейра;very big;zmbyoqot
32;ЖК;false;Orion;TV32LB7100;false;true;purple;51994;Филиппины;very small;pqu
32;ЖК;false;Orion;TV32LBT167;false;false;yellow;52334;Люксембург;small;fx
32;ЖК;false;Orion;TV32LBT167D;false;false;yellow;51234;Вануату;big;dtihs
32;ЖК;true;Orion;TV32LBT3000D;true;true;black;46718;Бонэйр;medium;dgkx
32;ЖК;false;Orion;TV32LBT731;false;false;orange;33816;Индонезия;big;rs
32;ЖК;false;Orion;TV32LBT906D;false;false;purple;38318;Бенин;big;sqw
32;ЖК;true;Orion;TV32LBT931;true;true;purple;49673;Иордания;very big;w
32;ЖК;false;Orion;TV32LBT981;true;false;black;54411;Британская территория в Индийском океане;small;m
32;ЖК;true;Orion;TV32PL155DVD;false;false;white;19291;Донецкая Народная Республика;very small;fexobol
32;ЖК;true;Orion;TV32PL16;true;false;black;17146;Монако;very small;tl
32;ЖК;true;Orion;TV32PL160D;true;true;pink;18768;Мартиника;small;sl
32;ЖК;false;Orion;TV32PL165DVD;false;true;yellow;22243;Сан-Томе и Принсипи;very big;nmfvutca
32;ЖК;true;Orion;TV32PL173D;true;true;purple;36929;Голанские высоты;small;dlw
32;ЖК;false;Orion;TV32PL173D;false;true;red;52425;Намибия;big;b
32;ЖК;true;Orion;TV32PL178DVD;true;false;green;28912;Аландские острова;medium;yswaughf
32;ЖК;true;Orion;TV32PL690;true;false;white;47756;Маврикий;big;shrba
32;ЖК;false;Orion;TV32PLT906;false;true;blue;18765;Таиланд;small;hfpyzt
55;ЖК;true;Orion;TV55FBT9853D;true;false;white;10422;Бенин;medium;c
32;ЖК;false;Orion;ПТ-81ЖК-100;false;false;white;35983;Сент-Китс и Невис;very big;jbbwlyr
32;ЖК;true;Orion;ПТ-81ЖК-100ЦТ;true;false;pink;48007;Индия;medium;kceqyjox
32;ЖК;false;Orion;ПТ-81ЖК-170ЦТ;false;true;blue;45732;Ирландия;very big;av
32;ЭЛТ;true;Panasonic;32PB50;true;true;red;9878;Коста-Рика;medium;pfffpr
32;ЖК;false;Panasonic;TH-32LHD7UY;true;false;orange;12225;Британская территория в Индийском океане;medium;wxerm
32;ЖК;false;Panasonic;TH-32LRG20;false;false;purple;40352;Узбекистан;big;rlqgmykk
32;ЖК;false;Panasonic;TH-32LX20;true;false;pink;13183;Кабо-Верде;big;iuvjpxm
32;ЖК;true;Panasonic;TH-32LX60;true;false;orange;51599;Польша;big;xcf
32;ЖК;false;Panasonic;TH-32LX600P;true;true;green;51060;Республика Корея;very big;bdu
